10001d9a,mDiffusion0HorizontalDegree
dd619814,mDamageReactionAmplitude
dd61acc8,BreakL
dd620e08,WaitSit
dd630928,mLaserLerpRateWithoutShot
dd642792,mPunchPattern[8]
dd7012a2,EntryL
dd7165f6,Jump_Grind_Chrg
dd8070d9,BreadAroundDemoPush
dd84f63f,mRepaintSpeed
dd88eb6,RushWalk
dd8b10f2,mBreadOutExtraFrame
dd8c5ac1,mRadiusShotBulletSimplMin
dd9068b2,center4_0300
dd909f73,mIsHitStopMuteki
dd97c7df,side1_R_0004
ddac2fc7,mDropSplashPaintRadius
ddbea014,TouchIC_Glng_Dash
ddc19344,mScaleBoneName
ddc871e1,m_dummy
ddcd82ce,side1_R_0004
ddd804fa,mSecondGroupBulletSecondAfterPaintFarR
dddcb0fd,Damage_Chrg
ddec0f00,mForceVelocity
ddeff3ac,mDailyRewardBuffer
de0009e8,TouchIC_Nrml_Dash
de0df5bf,mNear
de148a0a,mIntroduction_LostWeaponFade
de17ae1,mDropPitchMax
de1fc6a,mMapFoundDistance
de22c40a,mAttackShapeValidFrame
de2b30e0,mPlayerSideJumpEndFix
de2d8928,mSmoothStopDistance
de414192,mPlayerSquidSpeedMax
de4da6de,mBuildLerpRate
de53acba,mSpeedSearch
de5c4ade,mWrongCalcBringCloseRateNoMoveBullet
de7038e9,mVelGnd_DownRt
de7a48f,mUmbrellaColOffHeight
de7c21de,nape3_0201
de7cd131,mCanopyReflectBoundAddVel_SettingOcta_
de7fba8e,mRadiusShotBulletSimplMax
de8236d6,mFootPrintAnimBuffer[7]
de901f77,mObjColCapsuleParams[4]
de911f41,mSpeedPatrol
de9df147,mKnockbackStateTime
deb05e58,mAccel
deb48cd4,mSecondGroupGroundNrmBoundRate
deb5960b,mSpiralSplashMinSpanFrame
deba23b8,mFlyingHoheiMissileAftFrame
debed312,mScale_Max
debeea2b,FinalPush
dec7f156,mInvisibleHp
dece14d6,mRise_NoDamageFrm
ded14e7e,mBendOffsetClampDistMax
ded27fac,mKColBindBone
ded5dbd,mCoopFirstGroupBurst_Damage_Far
ded7927a,mDefeatSpeed
dedb0de0,mPaintGauge_VelGnd_Preparing
dee799c5,mCanopyColRadius
deecc40f,back3_0201
deed0491,ServiceWaitPlayer
def04335,mOverview_PaintEmission7
df0325cb,mCol_OffsetY
df118a35,mSecondGroupGroundAddSpeed
df138f62,Sp_Start_Tornado
df17381a,SakelienCupTwins
df207d2a,mQuickPillarPushSpeed
df30992c,mBaseInitSpeedY
df3ca4c3,WaitHold_BigShot
df3d5c9f,mSwingAroundStFrameFromAB
df491f19,Wait_Plaza_Fes_Selfy
df4c1323,mWallDropPaintTarget2FrameMax
df5ce7b3,mAttackDamageRush
df5d9058,mSpeedSideMove
df5ff15e,SakelienBagmanLarge
df6efcb3,MoveVel_Human_BigWeapon
df818f50,mRotHeadChaseFrame
df82996f,mBoostStepAirKd
df8efdd1,mEyeCatchWait
df9235fe,mSpeedCoefReturn
dfa2aff1,None
dfa4eb1e,mIsResetLifeAtReturn
dfa5a32c,mCandidateBombScore
dfad3265,mDynamicsParamsBuffer[12]
dfb656fd,mWallNrmBoundRateVictoryLiftNormal
dfbac97d,amiiboPose_StandingVss_01_Nrml
dfbecb90,mFirstGroupBulletBoundPaintRadius
dfce37d5,mPitchAdjustLength
dfdae12d,Wait_Shop_BBll_Change
dfde60ed,mSecondGroupSplashFirstDropRandomRateMin
dff75ae,mCoopDamage
dffb65e8,mEndWait
e0097679,DuckerPlazaStartOctaParams
e00db5d9,mSplash_C_InitAddDegXBase
e00e132b,mRadiusCheckCanopy
e0237972,mSecondGroupAfterWallCrossBoundRateOffset
e02ce93f,Rolling_Twins_Dual_Ed
e02e859f,mSplash_B_WallDropPaintTarget0FrameMin
e03e0a00,TransformToSword
e03fa180,mLength
e0404553,mAmbushSearchViewAngle
e05a3672,mActionBuffer[4]
e0619489,mBulletPaintRadius
e0652466,mBomb_KnockBackRadius_FullCharge
e0724796,mEnemySensorSquidVisibility
e075efcd,CloudLightingParam
e083709f,mEnemyWeaponParabolaParams
e086a2e0,mChaseDegreeHorizonMinA
e08d8efe,mAnim
e0937c72,mdamagable_dummy
e096ef15,MoveVelRt_Human_ShotG
e0a6c816,mRotForwardDistance
e0bfaaf6,mCautionRoundSpeed
e0cccacd,DuckerCoconutShotParams
e0d14804,mHeightCenter
e0dd5924,mReturnPosOffsetY
e0ddd019,mSplash_B_WallDropPaintTarget1Frame
e0de52be,mPaintFarDiffusionRadius
e0e63e2a,mNormal
e0e79ac2,mDamageTime
e0eac924,mActionBuffer[17]
e0fc57be,mFirstGroupBulletDamageRateBias
e106163f,mScale
e107336d,mBlinkLifeRate
e1079f16,mBurst_Radius_Far_SJ
e10edd6c,mSplash_C_WallDropPaintGroundRadius
e1163038,backB2_0103
e11a13f2,mBoneName
e129aae,mDropPitchMin
e12d1892,mCoopFirstGroupBulletAfterDamageRateOffset
e13216df,mDontUseSideMoveDistance
e13c111f,mLv4MiddleRailFrontDistance
e13cfa4d,mLv4OuterRailRadius
e143157,mPaintGauge_JumpGnd_Preparing
e14dff5c,WaitDummy
e14ecd1b,mSecondPopNozzleGeneral
e14f7219,mSplash_A_PositionOffset
e159fa1a,mChaseLimitAngleDegPerSec
e15ad004,mIsUpdateShotTargetPos
e1695ecb,mCollisionSeVelDotGndNrm
e1754102,mAngleMax
e17b458,m_u32
e187293d,mBoostStepForbiddenFrameAfterShot
e1911e0f,mCamReset_Enable
e19812f3,mLossLv2CycleFrm
e1a18659,mBombPredictOnce
e1a83eea,mHpDefence
e1a8a994,mInitVelDegBias_Repeat
e1aa3f10,mArmorBreakImpactVelKd
e1aacb90,mCameraBuffer[12]
e1b5ae8f,mContinue_Fade
e1ba1384,mDieDemoPos
e1bef31,mBurst_Radius_Middle_LastBoss
e1bf2a22,mAttackDistance_Add
e1d8f831,Hair1_L_0005
e1de21ce,mProudMessageBuffer[4]
e1fcceab,mDemoPushFrame_All
e1fcd877,mSearchOffset
e20155da,mNoJumpFrameOcta
e20edbe9,Patrol_L
e21c3b52,mInterestKeepSpeed
e21c47c4,mCrossPaintRayLength_A
e221a4fc,Wait_Shop
e256614a,mIsBombBreak
e26a075,mBurst_SplashVelH_MaxCharge
e26dfc59,mBeatSrcStart
e27d7b2e,mWaterCutterChaseRate
e2854c9e,m_ParamsArray[4]
e288316b,mSecondGroupAfterGroundMaxSpeedOffset
e29d0826,mMapNameForUniqSLinkName
e2a16f23,mStartPointScaleDistance
e2a85ddb,mLineWidth
e2aa0527,mEnemyActiveMax1stHalf
e2b07574,mPaintNearestSplashPosOffset
e2b422d1,mJumpStartFrame
e2c30ec1,Weapon_LandingWait00
e2dbaf49,mDispDamage_BurstWaitDispFrame
e2dcad2a,Hair4_R_0005
e2e70faa,mBurst_Radius_Near_FullCharge
e2ed3090,mCanopyAirResist
e2f0f8c0,Jump00
e2f510b6,mLengthForPendulum
e301f161,mEmptyChargeTimes
e302ad7c,mSuddenShowerFrame
e306764a,mOccurRate
e31bd707,mPaintGauge_ShotDirXZ_RotDegL
e32541eb,Missile
e3273fea,mRejectMagHumanL
e327b438,mSplash_A_InitSpeedRandomXRateZ
e335bae6,mFirstGroupBulletAfterFrameOffset
e33ee563,mArrowLength
e3496476,mSecondGroupBulletFirstPaintNearD
e351c37f,mAttackPatternInWatchMove_Lv1
e359f245,mBreakAfterglowFrm
e35f99e8,DamageShotBend
e36fd941,mLoopStartRegion
e37b6f20,mRepulseRotEndAngle
e3825843,mReflectionVBall
e38f18af,mCoefAddBulletDmg
e3937faa,StaffRoll_Wait
e395b6a2,mGentleShotSquaringOffParams
e398333,mDetectMiddleContinuousFrame
e399c211,mBoost_NoSquidFrm
e39e6cf5,mBurst_Damage_Near_Ch2
e39f544a,mIsSilhouetteAreaPattern
e39f686e,mDoPaintThreshold
e3a92fd2,mBulletGet
e3ae13aa,mHeightTable[10]
e3bd2fe6,mWallDropPaintTarget0Speed
e3cfea49,mSoundProperty0Decrease
e3d233ca,mJump_LandFreeze_AllowRt
e3d8add2,mMass_BombCurling
e3dac1c9,mSpeedChasePL
e3dd65d0,mSplash_B_WallDropPaintTarget0FrameMax
e3ddf54b,mCanopyWidth
e3ec75c9,mCameraBuffer[22]
e3ecabe,mInkConsumeSplash
e3f793f6,Hair_all_0101
e429e11f,mLuminanceBloomParam
e43f83b1,mThirdGroupBulletFirstInitSpeedJumpingBase
e446ce5d,mTrackPaintableParams
e4472ae3,mHitIkuraEvtRush
e44c49bc,mFlySplash_DrawRadius
e44ce013,mRotAngleDec
e44fbf4e,mSecondGroupAfterGroundNrmBoundRateOffset
e45061a,mDamy_
e454a47f,mRotPatrol360SpeedSink
e45d155c,mEnemyArray
e45d53c3,mFrictionHitBarrier
e465e220,Shoot_JetPack
e46687e2,mRiseFall_ToSquid_GravityDownEn
e4675d90,mDamageToEnemy_Normal
e4705317,mRotSpeedWait
e47580f,mLensDOF_Aperture.f32
e47bdab8,RunBackSwing_Rllr
e47e184d,mDetectTakopterScatterRadius
e4825dd3,Sp_Start_SprLanding_St
e486ff6f,mDanceAnimLv3
e489a5f,mBulletCollisionPlayerSameTeamNotHitFrame
e48ed92e,mOceanSimulationStep
e4925bf2,mShiokaraDanceAnim[3]
e4a4ac3,mEnvParamsBuffer[0]
e4afa80f,mBarrierShape[4]
e4b06ae5,mWeight
e4b52f8e,side2_R_0004
e4b8629,mGuideSpeedMinCharge
e4bb30b9,nape2_0005
e4bc3c42,mSpeedChase
e4c5258c,mWallDropPaintTarget1Alpha
e4c9c6a,ServiceWaitAll00
e4dc3893,Hair2_R_0001
e4e1ccdc,mFreeStateAirResist
e4e50f02,mSwingAroundStWaitFrame
e4ed6e3a,RunLeftSwing_Rllr
e4edbee6,mFirstGroupBulletInitVecYRate
e4f271d8,mSplitNum
e4f291d1,WaitHold_Bubble
e4fa94fa,mPendulumAirKD
e5199ca3,mBlendAlpha
e51d004f,mZFogEnd
e51ed760,Hair1_L_0002
e5212a0a,Sp_Start_RainCloud_Ed
e523744b,mFrameNoBarrierMax
e529ab0f,Win_Nrml
e52c9163,mDanceAnimLv3[4]
e547bde4,mBoundMaxDegToHorizonOnUpHillAndSlopeOnDownHill
e551cb74,mDropSplashColRadius
e55892f8,mBarrierBoundVelRateRepelled
e569b3a6,mStaticCapsuleParams[3]
e56baabf,mAroundMonitorRadiusMove
e57a83e0,AttackLSt
e5ae5f1,Hair1_R_0001
e5bb15ea,mBalance_MassCoef
e5c42546,mSplash_A_FirstAroundBulletNum
e5c9ab11,mKeyBuffer[9]
e5d32182,mIsReject
e5d5db59,mFadeInTime
e5d8ffa5,mCoopSideStepOneMuzzleDamageMax
e5e3e508,mSecondGroupBulletFirstDamageMinValue
e5e4081a,mContactDashPanelAddSpeedVS_SettingOcta_
e5efffd8,mBombCorePaintRadius
e5fc3890,mRotateSpinePoseLRoll
e6030b38,mCameraPopWait
e604237b,mShotCollisionHitDamageRate
e6086d2d,mDamageToStop
e61cd1c,mInFrame
e61f6597,mEraseRadius
e62b1fea,mCoopSideStepOneMuzzleDamageMin
e6306fb0,mDiffusion0HorizontalOffset
e634721a,mRainAreaRadius
e6348b2a,mNameOutFrame
e63e575b,mEnableVR
e644a2f7,mBomb_KnockBackDegree
e6461ea9,mInkRecoverCoreStop
e650db9d,mDrawRadius
e6611eaa,mCameraBuffer
e6623666,side2_R_0001
e6687619,mStrategySetTable_Lv3[0]
e68146,mBurst_SplashNum_Ch0
e6816854,mGndColOffset
e68f3307,mIsFallWithInterval
e6a7819d,nape1_R_0005
e6bfbbf8,JumpAttackEd2
e6c6e3f4,mIsForceFindBombCore
e6d1ea0b,mRejectShapeRadius
e6dc5437,mRotSpeedPL
e6df77b1,backB_0104
e6fc0ef1,mDaibutsu2FadeTime
e7120741,mSpout_SplashCollisionR
e71a08e5,Refresh2_Takopter
e71d2e2f,mVelGnd_Bias
e728f823,mThirdGroupBulletFirstPaintFarD
e7456e72,WalkRightShoot_Nrml
e75bb2a,mCrossPaintRayRadius_SJ
e772402a,mNoiseUVScale_Erode
e77e4968,mPostDelayFrm_Main
e781f2a2,mMaxDamage_Normal
e786709e,Demo_13_LyingAir
e789af01,mRareFollowerNum
e78b4aeb,StartDummy
e799f655,mPatrolEdStartFrame
e79c59f,mRotSpeedRateAtYVelMax
e79cab96,mFaraway_VelZ
e7a3e75,mOccurCheckCicleTime
e7a801f,mMass_Sprinkler
e7b506a8,BombDistance_Up
e7c5abf6,mThirdGroupBulletAfterCollsionRadiusForPlayerOffset
e7c89430,mInnerSphereRadius
e7d9f9b0,mSpeedWalkSink
e7dba83c,mQuickQuakeFrame
e7dc62d7,nw4f_root
e7ed0d19,mSpout_SplashVelL
e80a8a28,mRandomBias
e811fa8,mBurst_KnockBackRadius_Ch2
e8260eed,mSmallModelNozzleScaleCf
e8266fd0,mInkConsumeCoreMin
e838ca79,MoveVel_Human_ShortWeapon
e84751cb,mEyeColorId
e8557c4d,mProgramRotParam
e8565713,mPlayerColRadiusMid
e85e4f97,Nice_Glng
e85fab97,mVelocity
e86767f7,mSquidChangeReduceWaitFullFrame
e868d22a,mGroundVictroyLiftBoundNum
e868fc50,mDribblePosZ
e86ae457,mHeightTable[0]
e86b4e,mIsCreateOcean
e86d28b3,RunHold_BBll
e871e8a6,mBalloonKp
e87615c4,mThirdGroupSplashPaintRadius
e8958637,mBurst_Damage_Middle_LastBoss
e8962f64,mSpout_SplashPaintR
e896a3b9,mBarrierShapeBulletAtEnd
e898a88b,mJumpAttackPaintOffsetZ
e8a76359,mFindDistance
e8b0109a,mReadyDuckingParams
e8b07799,Hair2_L_0200
e8b08cde,mLastSpawnNum
e8ba1d62,mDemoPullFrame_All
e8c041f3,mDieSplashRadius
e8c217ae,mJumpStickDownRt
e8d1a447,mSecondGroupAfterGroundCrossBoundRateOffset
e8d918be,mLaunchInterval
e8dddf07,mDanceAnim[1]
e8e22102,mDashOccurParmas[0]
e8e3d6f9,RunBackHold_JetPack
e8e68984,mMaxHpHigh
e8e7b943,mBurst_SplashPaintR_Enemy
e8eba41,mIsEasy
e8f5a002,Wait_MakingOcta02
e8f8b0e7,Obj_SighterTargetMsn
e9022961,mInkConsume_Rival
e90595c9,mMove_Trn_SettingOcta_
e90db170,mEventDozer
e90f9485,mDegPitZoomOut
e911107b,mResCloudBlendRate
e915318f,SpecialRt_Charge
e9172f10,Walk_LocalLobby_Maintenance
e92f4ac3,mDiffusePower
e9311709,mVertForceCoef
e93684a5,mQuickComboNum
e939e93f,mSwingDownHStWaitFrame
e93a3507,mUzaTalkCoolDownSec
e9420b46,mRotSpeedThresholdForTurnStopAnim
e9430643,Sqd_ToHuman
e9531c85,mAvoidRange
e95578ad,mFinalInkBarIntervalFrame
e957ae64,mStSpeed
e95f609e,mBurst_Radius_Middle_SJ
e960fb0,Breaktime_Notice
e9640d18,mAnimParamsBuffer
e967bfb4,mBarrierBoundVelLen
e96b373e,mShotActionAttackRange
e971ccf9,amiibo_WaitFreeze
e9762570,amiiboPose_StandingVss_02_Chrg
e97ccb4b,MarkingTime_ShortRt
e9921d44,amiiboPose_StandingVss_00_Glng
e9aa3172,mSecondGroupBulletAfterInitSpeedOffset
e9ad2d3,WaitHold_Glng_Sp
e9c9924f,mStart
e9e48884,front1_R_0105
ea044b9f,mAppearTime
ea06b2db,mHoriInkBarRadius
ea156f8c,WalkHold_BigShot
ea16e161,mEnemy0Radius
ea17a77b,mMainLightIntens
ea1a5dcd,mSideStepUnrelaxFrmNoSideStep2
ea1f7684,mRadiusPlayerSuccessJump
ea2af08a,mFlySplash_MaxScaleHighest_Ch0
ea34e3fa,????@???@?@?@???@?@?@?@?@?@?@???@?@?@?@?U[10]
ea382fbb,mAnimParamsBuffer[15]
ea4a656c,mWaterCutterRepeatNum
ea4e2b70,SpecialRt_Restart
ea5df88c,mMonitorHalfSize
ea6f228a,StandUp_Helmet
ea7d5228,mBombCoreDamageK
ea84d2dd,mBoneDirectableSpineParams
eab29071,Shoot_Tornado_St
eab871e5,mBringCloseRateCrossVec
eac1a483,mDepthFetchOffset
eac340ca,mBombCorePosOffsetY
eac8b0cc,mBombCoreDamageMiddle
eac8e6e8,mPreNewsSkipWait
ead4006b,mSpeedDownAcc
eaf0d00e,mTryGetGachihokoFrame
eb1beed3,mCanons[0]
eb1cfcc8,mWeaponsParams
eb1fd2fa,amiiboPose_StandingVss_00_Twns
eb2aaac5,amiiboPose_StandingVss_01_BBll
eb31af9d,Set
eb3ce16e,RunBackAim_Glng
eb43346d,mPosY
eb4925,mEachGroupFirst_WallDropPaintTarget2AlphaRate
eb4ed484,mAnimNameWaitSpawn
eb526017,mColRadiusH
eb56d06e,mRotateOffsetDeg
eb58656,RunShoot_Rllr
eb5b144f,mMaxShotFollowDecreaseTimes
eb5bc51,mBurst_Radius_Far
eb664be2,back_0103
eb6d327f,TwoShotMotionSetParams
eb76d0d1,mDetectBodyHitPlayerTolerance
eb7b01c7,mThirdGroupBulletSecondAfterPaintFarRate
eb7fd983,mBurst_Damage_Far_Mission
eb813672,mRandomUD
eb82559e,mNewsLoopRegion
eb8e5ffe,mOctaMapPos
eba36849,mInkBarEnclosurePushFrame
eba6bf78,mFindRotateYFrame
eba9eb64,mPaintGauge_ShotPitchRt_Vel_Expansion
ebb72461,back2_0004
ebc81edc,mLoopEndRegion
ebd58f9f,mInkConsumeCoreMax
ebe88311,Hair3_R_0200
ebecc38e,mWaitFramePreBurst
ebf5b45d,mDamagedByBomb
ec0622c3,mFreeToUzaTalkNum
ec09f670,mSleepWaitFrm
ec0ec022,mVLiftCheck_GapBottom
ec142f3d,mSpiralSplashMinSpanBulletCounter
ec180d48,mWarpableAngle
ec19ac28,mMostSpeedSplashSplashPaintRadius
ec1aacd,mSplashFirstRate
ec2c79ab,SwingDownShotSt
ec30935f,mGloveLife
ec316969,mRunSpeed
ec3ffabd,mPitchVelRate
ec4bb631,mScatterSplashColRadius
ec4fa79e,Nice_Chrg
ec537f1,mThirdGroupAfterGroundAddSpeedOffset
ec559f4f,mSplashGravity
ec640d37,WaitAction0
ec658eb9,mPosOffsetY
ec69fbd3,nape1_0201
ec6f1c59,mPlayerDistanceForAttack
ec6fd5f8,Wait_Shop_Nrml_Change
ec765622,StaffRoll_ServiceWaitAll01
ec78bdea,mIsAppearAndDisappearWithSwitch
ec8589b2,mPaintingLiftDamage
ec9f381f,mCanFind_StealthEffect
eca67df5,mObjColCapsuleParams[6]
eca6c8e1,mMuzzleToleranceInCharge
ecb45454,mFootPrintAnimBuffer[5]
ecb9fd24,mImpactToEnemy
ecc2c,mMinLoopNum
ecc463b,mRespawnPointReject_Reject
ecc8618a,mColBullet_ColR
ecceebf0,FesGreeting
ecd0f546,mBackStepHeight
ecdc1e10,mStartPos_YawDeg2
ece2726f,mHairId
eceac43c,mSplash_D_InitSpeedRandomXRateZ
ecf26221,mAttackPaintFrame
ecf4ca72,mSplash_C_PositionWidth
ed02694d,mBaseInterval
ed07f7da,mSphereSplashRoundAxisY2
ed0c0b34,AttackLEd_Helmet
ed0c4b52,mSplashBetweenMaxChargePaintRadiusRate
ed146294,mFlyAwayDieHeight
ed1d11a4,mUpdateRateSt
ed20bd54,mBindSquidGnd
ed2516dd,mProgressCameraInterp
ed2b57da,mCanopyFrame
ed30c027,mSpecialWeapon
ed3cf17f,mRefresh2PaintFrame
ed5092be,Win_Rllr
ed57b0dc,mBurst_SplashPaintRMid
ed5f550b,mOceanMeshVertWidth
ed61c82b,mATeamAttackSwitch
ed67cd79,amiiboPose_StandingVss_02_Glng
ed6bbd57,mShotSensorMarginOfError
ed6cea0b,mDemolitionSkipFadeTime
ed6ef5dc,mShotFrame
ed7c8201,mThirdGroupBulletAfterDrawRadiusOffset
ed7d46b0,TouchIC_Rllr_Dash
ed83f54d,amiiboPose_StandingVss_00_Chrg
ed87bd49,mFinalCrushKnockBackToPlayer
ed8a8b48,mEventName
ed8e09,mCreateSplashNum
ed9220b,mExplodeDamageNearRadius
ed9b50e7,mDynamicsParamsBuffer[10]
eda6b56f,mOcta_AlwaysSpecial_NoChargeFrm_SettingOcta_
eda7a896,mSpeedCoefFast
edb3f74d,mStartAnimName
edb4a7ea,RelievedDummy
edc2bb7d,mLandingSpeed
eddd1ca,mRiseFall_PID_Ki
ede89e4a,SceneBgmCoopParams
edf4c38e,mSplash_A_WallDropPaintTarget2FrameMin
edf55246,mCamReset_Frm
edfd86d3,mNoticeParams
ee0723c1,mSplash_A_WallDropPaintTarget2FrameMax
ee0c32ff,mRandForceFluctAmplitude
ee148df4,mConstraintEngineAnim
ee151c60,Hair3_L_0003
ee20cae9,nape2_0005
ee2a8d52,mAnimParamsBuffer[6]
ee3121c6,mFirstGroupAfterWallNrmBoundRateOffset
ee35e2de,mBaseSpeed
ee39f31e,Hair1_L_0004
ee3a38c8,mSplash_C_WallDropPaintTarget1Frame
ee40dc76,mWeaponName
ee45a315,mThirdGroupWallNrmBoundRate
ee4a3c45,side1_R_0001
ee587f75,mCompassOffsetYSquid
ee5f931e,mInterpolateFrameMax
ee8134bc,mMonitorName
ee862253,mRainAreaDamagePerFrame
ee968a2f,mBlinkAnimableParams
eeb0c1a0,mFlySplash_MinScaleHighest_Ch0
eeb7fbfe,mCheckRadius
eec13009,mPlayerCollisionRadiusRate_MaxCharge
eec17129,mBurstDamageAlpha
eec941b6,mStateWeight_Rotate
eedd76eb,mGroupName
eef4f891,mBindNoShootFrame
eef962f6,mRotAirKd
ef05375c,mServiceAnimChangeRate
ef0814f7,mKnockBackRate
ef1e0008,Angry_St
ef200c67,mMaxSpeedChase
ef232ea9,mWorleyNoiseScale
ef2d4612,mStayAnimName
ef2e2e3e,mIsDrawSilhouetteArea
ef3b3916,WaitHard
ef3bd778,mSplash_A_WallDropPaintFallRadius
ef450657,mStandUpStStartChanceTime
ef4e006c,MoveVel_Stealth_ShortWeapon
ef572f4a,TouchIC_Twins_Dash
ef626860,mPaintNearestSplashLoopNum
ef6bd5b8,mMultiTrackFadeFrame
ef6d75c2,nape2_R_0005
ef6e3061,mBoostStepOccurRate
ef7a3c5f,mIsWeakRejectWhenMove
ef7aad56,mCollisionThickness
ef7b4309,center3_0300
ef7eab2a,mHitStopRotate
ef82989b,mJumpAttackEdFrameOnHit
ef831418,mBurst_SplashVelH_Ch2
ef856c97,mApproachWaitBaseSpeedComeUnderRate
ef893031,mInkBarLength
ef8e4309,Wait_MapOperation
efa7bccb,mNoiseFreq
efadd4f9,headband
efae7216,mExpandRatePerFrame
efb3d998,mPropellerDamage
efb40ae5,mStampComboRotCnt
efc997bc,TouchIC_Nrml_St
efd13042,mThirdGroupBulletFirstFrameOffset
efd77f74,mSwingDownHMoveAcc
efdf7a01,mSplashMinScaleClamp
efe935bd,mSplash_B_WallDropPaintGroundRadius
efea02c7,amiiboPose_StandingVss_02_Twns
efefeb58,OpInk_JumpGnd_Msn
effbde7a,ScratchFailed
f001f66b,mBombShotStFrame
f01a9733,mStableSpeed
f01d90d8,mFeintAnimTime
f0236e2b,mPendulumGravity
f025d157,mBombCoreDamageMiddle
f0395f68,mGroundNrmBoundRate
f04ae0a9,mBindToLauncherFrame
f057824b,mEffectOffsetYSquid
f0648da4,mRejectDepthMin
f07821e2,mBurst_Damage_Far_Ch2
f07a8ba9,mRiseRotateMaxDegArriveFrame
f07be138,Rotation0
f08b89fe,FesSignaturePose
f08e6e29,mSplash_C_FirstAroundBulletNum
f0927ede,mRareAppearNum
f093bee6,mCanons
f0946b6,Jump_Grind_Rolling
f098874a,WaitGrind_Chrg
f099b633,mWowCutoffMax
f0a3243f,mHideActorBuffer
f0a69621,mLickInkBarSpeed
f0aad73a,mKnockBackDegree
f0b567dd,mProneCnt_StampCombo
f0ce5100,mBurst_PaintR
f0d84a28,SakepuncherBulletPunch
f0dff473,mSplash_A_StraightFrame
f0e4c4e0,mDozerSpeedCoef
f0e54450,mPunchHitSphereRadius
f0ee1750,mBurst_Damage_Far_FullCharge
f0f7625b,mSoundPitchMax
f0f8fb94,mIsPenetrateEnemy
f0fb820c,mDashActionRangeRadius
f1022a27,mSplitDistMin
f109d8ac,mPaintTexName
f10d1929,SoundListenerParams
f11dbf8c,mPaymentActionOffset
f126a0aa,ChargeSt0
f12ff7cb,ToHumanStandby_Glng
f1330bb7,mIsDrawArea
f13403a,mStampEdImpactColLength
f13b74e3,mDOFEnd
f143d1e3,nvnCommandBufferPopDebugGroup14
f16be425,mThirdGroupBulletInitSpeedRandomZ
f16df50,Hair2_R_0005
f171d516,mHeightTable[1]
f1749dd8,mHeightAttenuCurveAmplitude
f1758ddb,mWorleyDistRandScale
f177925b,mFirstGroupBulletSecondAfterPaintNearRate
f18280a1,SignaturePose
f1860449,mWaterArray
f1915802,mGuardTargetDistance
f1915c42,mStableRotSpeed
f1935a3d,SakelienShield
f19fff31,Sqd_JumpRoll
f1a3c86,WalkRightShoot_WtrCtr
f1b35ba9,DrawingTalk_Ed
f1b3ff00,mIsMapAreaPattern
f1b494eb,mCycleDiffRate
f1bd57d7,ShotSt
f1c6ee46,mDanceAnim[0]
f1c74e9c,mShockWaveOffsetZ
f1dd6793,mAttackPatternSequenceLv3
f1ddf836,mFirstPersonCameraSeFrame
f1e9926f,SceneBgmMatchParams
f1ef999,mTrackPaintScale
f1f91043,mDashOccurParmas[1]
f200df92,mCanons[1]
f208375,mFirstGroupCenterLine
f20be69f,nw4f_root
f20c82a0,mSpeedRunSink
f20cb635,Weapon_ChargeThrow00
f22bdb1a,mSideStepUnrelaxFrmNoWeapon2
f22c190b,mBurst_WaitFrm_Ch1
f2329e32,mFlySplash_ColRadius
f232e8eb,mFadeOutMelodyFrame
f23f61e2,mMaxSpeed_Normal
f244e7c,mWeaponSubName
f24aad67,mBaseSpeedMaxCharge
f24dfb8e,mSecondGroupBulletFirstInitSpeedBase
f25a3aa2,mUseGloveLv1
f265c5c9,ThrowHold_Twins
f2664da,mCoopThirdGroupBulletFirstDamageMaxValue
f268e587,center3_0300
f26f3f04,mBombCoreCutoffDistance
f27bb617,mSideStepMoveStepKd
f287c062,mFrameWaitRespawn
f292b1ee,mCanopyMoveKnockBackCoreImpactSideStepRate
f29ddda6,mLookAroundAnimUpdateRate
f2a2958d,BreadEyeOpen
f2a5e4cf,mCoopBurst_Damage_Far
f2afdede,mWaitRegenerationFrame
f2b823dd,mColShapeBoxOffsetForWall
f2b96527,mSpout_Span_Third
f2c2a049,mSpeedSlowAcc
f2c68294,mBurst_Radius_Middle_FullCharge
f2ca9c67,Lose_BBll_St
f2d0499f,mMaxCoCSize
f2e02a0b,mBindOnlyAerial
f2e82aeb,mGndPaintRadius
f2e9b7d5,mMark2_InkBarRotateFirstSpeed
f2ef2725,Hair2_R_0002
f2f1ca68,mSplitDistMax
f2fa5818,mSecondAttendantsAppearFrameInReflesh1Demo
f30490b3,CrowdSystem
f304c0e7,mObjColRadius_Chance
f3148ed6,mSplash_A_InitSpeedBase
f317f817,mBoundVictroyLiftTiltSuppressMaxDegree
f3231efa,mAnimParamsBuffer[14]
f32711a4,WalkShoot_Umbrella
f3293010,mScaleDamageForMax
f33388a3,CoopSystemConfig
f33c339c,mChargeStWaitFrameFromAB
f33d9046,mRotFootBias
f34639be,WalkLeftShoot_Nrml
f348086e,FallEd
f3493fcc,mKrInStable
f34b36fd,mBarrierHp
f3560cd9,OpInk_Damage
f361722d,amiibo_Talk
f36a0dd3,mBombCoreView1Height
f36a567c,mWowCutoffMin
f37189b7,ScaleC
f37534b7,mNewsCameraInterp
f37f0be,mVolumeFixStart
f39413e4,ConsumeRt_Main_Low
f3976deb,mRejectDepthMax
f3999ccf,back1_0004
f39d4b4e,side3_R_0004
f3a3b236,mLackNumForSupply
f3aec6fb,ControllerUpdaterPlayerChase
