10001d9a,mDiffusion0HorizontalDegree
d165fe59,mCameraAt
d16a2935,mHideActorBuffer[17]
d171b249,BossWait
d178c24a,mTailFrame
d179e46,mFirstSearchPlayerFindDistance
d18bdffe,mMsgHintNoNoseDamageSec
d190b74c,Jump_JetPack00
d1983948,animInterp_Obj_SeaGull
d1987128,mHeightTable[12]
d19ae2f9,Hair1_R
d19ae2f9,Hair1_R_AnimReduce
d1b9c8b7,Win_BBll
d1bc37a0,mStartPos_YawDeg3
d1c505c8,Sakerocket
d1d34c98,mFootSplashOffset
d1d4921d,Jump_BigShot02_St
d1d6cd7b,mCanopyOpenEndOffset
d1da174b,mCameraBuffer[20]
d1e16933,Hair3_L
d1e16933,Hair3_L_Rotate
d1e9f8e7,Hair02_00_Charge_SuperBall
d1ed1252,BreadAroundDemoOut
d1f033ec,mPlayerCollisionRadiusRate_FullCharge
d1ff9ce9,WaitDamage_Glng
d203425,mCorePaintWidthHalf
d204671d,BurstDamageRt_Main
d204671d,BurstDamageRt_Main_Low
d215c4c1,mLeanAngleDegByAcc
d21da0ff,Hair02_00_Wait_Shop_Nrml_Change
d21e4ca5,animInterp_Obj_SighterTargetMsn
d2246dde,side1_L_0004
d2246dde,side1_L_0004_Scale
d224b8de,mOceanHeight
d22d01f6,Hair4_L_0200
d22d01f6,Hair4_L_0200_Translate
d22eeb60,mRejectStickDownSquidFall
d230d4f0,mSwingBigPaint_SpanFrame
d233456e,mFrameOmen
d246d885,mCol_Radius
d24b3858,mReachDistanceY
d25fa001,mMaxPitchHop
d25faf8a,mFirstSecondMaxChargeShootingFrameTimes_MWPUG_High
d2675e16,mFirstGroupBurst_Radius_Far
d268103c,mDiveFloatVelB
d269bd82,mBurst_Damage_Near_Mission
d26c54f0,mActionBuffer[6]
d27e626b,mBombCoreOffsetY
d2876f14,Hair01_05_amiiboPose_SittingVss_02_BBll
d28df406,Wait_Icon
d29ebfd,z_side_R_Translate
d2a402ff,mWaterCutterChaseLimitSpeed
d2aff3df,Hair02_01_MsnDemo_Change
d2b2754d,z_backA_0104_AnimReduce
d2b34ea7,mApproachStartBaseSpeed
d2b7b36d,mMonitorPos
d2be00cc,Start
d2bfb311,mSideStepUnrelaxFrmMove
d2c6b9fd,mDegPitL
d2d0b6b8,mShotSpreadFrame
d2d2101d,mThirdGroupBulletBoundCollisionDrawRadiusRateEachBound
d2d58861,Hair00_05_amiiboPose_StandingVss_04
d2dcaba6,mActionBuffer[15]
d2e0e08e,Hair02_00_Win_Rllr_St
d2e31a7a,mWarpDestroyDamageThreshold
d2e87562,mKillIkuraNum
d2ea0a65,mSumisoaeFadeTime
d2f33d14,mBoneDirectableHeadParams
d2f49b61,mOpenStTimeFrame
d2fd4ac4,mSniperCameraFovy
d30cda68,mRayCheckRadius
d311d16d,mThrow_KnockBackCoreImpact
d314023f,mOppositeKnockbackIgnoreFrame
d31644b6,Hair01_05_WaitGrindRightTurn_RainCloud
d31b3453,attack_end
d327236b,mDistanceY
d3316fe9,mHalfSphereThresholdY2
d3334751,mBangDownBig_MoveImpact_Frame
d3365b9,mCloseDist
d3399664,mThirdGroupBurst_PaintRRate_MWPUG_Mid
d33b03b2,mSecondGroupBurst_Radius_Far
d33e593e,mPeriod_First
d3400757,mWaterFall_FadeOutTime_Coop
d34173b9,Jump02_St
d34e04d8,mVolumeMaxDist
d3630ea1,mAirResistXZ
d364db08,mBangDownSmall_MoveImpact_Frame
d36860d7,mDive_Eyesight_ViewAngle
d369e26b,mBalloonOffsetFest
d36b04c9,mEachGroupAfter_WallDropPaintTarget0Alpha
d37a92fb,mBurst_SplashVelH
d380aef6,mAreaParams
d38a3367,Hair02_00_Wait_Making03
d39ca912,mCameraBuffer[10]
d3a0ca5c,mRollerCoreInterval
d3a57f18,mTeamColor
d3ac57d6,mSilhouetteAreaPatternSize
d3ad62ab,mPlayerJumpSpeed
d3b3a658,mAdditionalIkuraNum
d3b601ec,mRotSpeedInDamageFrameDeg
d3b848c5,mBurst_PaintR_FullCharge
d3bd776a,Sqd_Surprise
d3c1b6d4,mEnemyWeaponBombParams
d3c92ef2,mTargetFixDistLv4Drill
d3c9a4c8,mLostIkuraNum
d3d07fee,mGravityInAirBallFall
d3d0e810,mFlySplash_MinScaleHighest_Ch1
d3d410e,mFoculRange
d3d84a5f,Jump_Grind_GHoko
d3dc99f6,mDeltaTime
d3dd2154,mOctaMapDemoWaitTimeNext
d3e8434c,mProudMessageBuffer[6]
d3f006eb,mDropGoldenIkuraNum
d3f796e1,mRechargable
d3f8c32,mGoCenterMinFrame
d3ff9e2e,mCoopFinalResult_MainLightDir
d4130ea3,mEachGroupAfter_WallDropPaintTarget1Speed
d41bfe7,mCoopBurst_Radius_Middle
d425d7b7,mAirRegistForInheritVelocity
d425f5b6,mPitchMin
d4347120,Hair3_L
d4347120,Hair3_L_Scale
d4399430,SwingDownShotEd2
d43ab860,mFrameOpen
d440b0f7,mMass_BombSplash
d4459223,Hair4_L
d4459223,Hair4_L_Translate
d447a88b,mDamageDropClam
d44962a7,mTargetChaseAirAddScaleXZ
d44e897a,Hair3_R
d44e897a,Hair3_R_AnimReduce
d4524691,mPlayerSideJumpGndColOffsetY
d454ea4f,mCoopSplashDamageMinValue
d4577420,mSecondGroupSplashPaintRadiusRate_MWPUG_Mid
d4638978,OpInk_VelGnd_Shot
d4638978,OpInk_VelGnd_Shot_Low
d47bced3,SakelienStandard
d47d36fc,mPlayerBindVel
d480133e,mAnimNameFtsb
d48121e3,mDamageToPlayerInMove
d483942a,mRotI
d48472ba,RunHold_Rllr
d49b5050,mColCapsuleRadiusForEnd
d4a6302f,mWaitActionChangeRate
d4a85b28,Jump_RainCloud00_Ed
d4aad31,mHideWallCheckOffset
d4ab3f9b,mProjShadowRotateAnim
d4ab41de,mInkBarableParams
d4b3fe5e,mMove_AccGnd
d4b81d80,mPillarOffset
d4bb670,mBombCoreRadiusMiddle
d4ccab5b,mBalloonRadius
d4cd3508,mSideStepUnrelaxMoveVelGnd
d4d044ba,mFaraway_AirKdY
d4d4220f,mInterval
d4d6f8,ChaseShotSt
d4d9b338,mShieldKnockbackRollerCore
d4dd5817,mOcta_FadeInDelay
d4e9077d,mRainDropsPaintRadius
d4e95810,mCoopDamageNear
d4ebfbdd,WaitGrindRightTurn
d4f1ffe8,mStealthFadeInFrame
d4f6d3,mIsShieldType
d4f7b448,mPaintFarCenterRadius
d4f9dcd2,mBurst_Landing_AddHeight_SJ_Mid
d5027ffe,mPunchPattern[29]
d50e929c,mWaitMinFrame
d50f0a2d,Hair02_01_Shoot_Nrml
d5117496,Silhouette_DistNear_WaterCutter_Low
d5149806,mShotWayNum
d51a14ca,Hair00_05_Sp_Start_SprLanding_Ed
d520bd5d,mBackFaceCulling
d5278799,mSplash_B_PaintFarD
d5331c8e,mSwingJumpPaint_GroundRadius
d5334ddc,FireR
d5385807,WaitShoot_Nrml
d54c75ac,mWallAvoidVelMax
d567c988,mAttackPatternUsesHeightLow
d575b540,mHitStopReactInterval
d576b104,mAccel0Frame
d58ce033,JumpShoot_Chrg02
d58da9b7,Hair02_00_Wait_Making03_St
d58ee360,mChargeRtPerNiceFriend5
d58f52f,mRotSpeedChargeWait
d59589b2,Wait_MakingOcta03
d59a34d6,mChanceStAirPropEngineOffsetY
d59ca2dd,mCoopBurst_Damage_Middle
d5a6937c,Hair1_R
d5a6937c,Hair1_R_Rotate
d5a79c7c,front_C_Rotate
d5a7d7e6,Unknown
d5b390b6,mUmbrellaDynamicsSetParams
d5b7fa40,mRumbleFrame
d5bd8c95,Hair03_00_Wait_MakingOcta04
d5c0d824,mBurst_Radius_FarHigh
d5c55c7f,front2_0103
d5c55c7f,front2_0103_AnimReduce
d5cc02a7,Hair2_L_0001
d5cc02a7,Hair2_L_0001_Rotate
d5cddb4c,mAttackAdditionalFrame
d5d5d5b,Hair1_R_0001
d5d5d5b,Hair1_R_0001_Translate
d5dd6c3e,mShotTargetPosDelayFrame
d5e52b9d,mChanceStateTime
d5e97a4c,mOutFrame
d5e9a879,mSurprisedMessageBuffer[9]
d5ee74e0,WaitDamage_Chrg
d5fa253,mAttackPatternInWatchMove_Lv3
d5feaad2,mObjectEffect_Up_WaterCutter_DamageRt_Low
d5feb8e8,Hair02_00_Wait_Shop_Change_Shs_F
d6042663,DanceB_Shiokara
d6050cbf,mMaxChargePaintRadiusRateLastSplashToOther
d606454,animInterp_Lft_LastBossFloor60x15x60_Octa
d609c243,mSwingPlayerBulletCollisionSize2MaxAngleX
d60c4905,mSplashDamageInsideMiddle2Dist
d60df77c,mMassPointLifeTime
d60f89a5,mHeadDirectionDistance
d6122335,mBurst_KnockBackRadius_FullCharge
d61a3de9,mBoneDirectableEyeParams
d61abe4f,mSplash_B_PaintNearD
d61cbb1b,mAnimPlayFrameStampSt
d621f6ae,mNoJumpFrame
d6231ddd,mPosX
d6248f54,mCutterChaseDelayFrame
d626a13,front2_0103
d626a13,front2_0103_Translate
d63e604d,mSlowMoveSpeed
d658bd8,mEnemyRailableParams
d6707a10,mJumpGravitySink
d6710ca1,mBattleStartDemo_Delay
d672bf29,Hair01_05_amiiboPose_SittingVss_00_BBll
d6823e40,mSphereSplashNoOccurRoundYOver90RoundXMinus
d68afc29,Hair02_00_Nice
d68e4621,mConnectionTime
d69b6a7f,Wait_Umbrella
d6a43970,mShiokaraDanceAnim[1]
d6a8511f,mOctaPlayerMake_FogBlendFactor
d6a91f97,mNormalRate
d6b1950b,mPlayerColRadius
d6c09fe5,DisappointedA
d6c3aba8,mCameraFrame
d6c8758f,Demo_15_Return
d6ca39d8,Hair2_L_0005
d6ca39d8,Hair2_L_0005_Rotate
d6caded6,mOceanColor
d6d76263,mCoopSecondGroupBurst_Radius_Near
d6d7ac8d,mFlyHeightMove
d6dc735f,mDieHoleEraseFrame
d6e33023,Struggle_St
d6e583d7,mCanopySpeedAirAddScaleXZ
d6f07e35,BackWait_Umbrella
d6f8221f,T_ChaseR
d6fa4f94,mBarrierShapePlayerAtEnd
d700595d,Patrol
d7015688,Lost
d706cf85,mChargeSpeed
d706f6dc,mStampImpact
d713e380,mSpeedUpAcc
d7176c40,mThreatRadiusAtMax
d718b162,mPaintGauge_ShotPitchRt_RevKf
d71af3e1,mDanceAnimLv3[6]
d71eb7df,mCoopPaintMiddleRadius
d71f84ee,mMass_Pan
d72690a8,mSecondGroupBulletSecondAfterPaintNearD
d726c0d3,mGndCol_Enabled
d729e542,mHeightInDash
d72bd684,mHangOffset
d7329105,side2_R_0001
d7329105,side2_R_0001_Translate
d732df8b,mLimit
d744c1a7,mPunchPattern[19]
d74ad93a,mFlySplash_MaxScaleHighest_Ch1
d74df6fc,mSplash_D_FirstAroundAroundCollisionRadius
d755eaaa,mAttackRangeLongMessageFrame
d75fd124,mStaticCapsuleParams[1]
d7632016,mDynamicsParamsBuffer[9]
d76c5c21,Hair03_00_Wait_Shop_Rllr
d76f518,mInitPaintPos[3]
d77181e,mBangDownSmall_Backswing_BlendFrame_FromGird
d77dbe53,back4_0004
d77dbe53,back4_0004_AnimReduce
d77fdeb7,cap_Scale
d780dcc7,Level4Main
d782691b,mReactionForStepDist
d787dcbd,mHitStopNoiseLengthMax
d787fa9e,mBurst_Damage_Near_LastBoss
d79413cc,mSplashDamageInside_MWPUG_Max
d7960c29,mOccurAnglePlayerFrontDeg
d79a7fca,mAttackFillColShape
d79b77fc,Hair1_R_0004
d79b77fc,Hair1_R_0004_AnimReduce
d7ae8a43,mRainDropsPaintRadiusMax
d7b35c6f,mMass
d7b87f7b,mStartTutorial_ExposureExp
d7bb33b3,mJumpHeight
d7c1e10f,Hair00_05_MsnDemo_Goal
d7c2eaa6,Search
d7c3f0cc,amiiboPose_StandingVss_01_Rllr
d7c994d2,mFeintAngle
d7d25c4a,BreadDie
d7d615f9,mPitchMax
d7d6ca6e,mBaseCampCullingDist[]
d7e63e27,mVelGnd_Charging
d7e7f4ce,mWalkThroughCullingCoef
d7e8442a,scaler_0103_Translate
d7f0065d,side3_L_0004
d7f0065d,side3_L_0004_Scale
d7ff8195,Hair02_00_MsnDemo_Goal
d802b815,mSwingDownComboMoveSpeed
d807ce52,ServiceWaitHero
d80a41e5,TouchIC
d8134cd0,back4_0004
d8134cd0,back4_0004_Translate
d8134f73,mDrillRollAcc
d81c6c4f,mBangDownSmall_Backswing_AnimFrame
d81e4f97,mNegaAcc
d8217ecc,Hair02_00_amiiboPose_Sitting_Drink_A
d823433c,mPaintBrushNoOpInkEffect
d82d65a8,TalkB_random
d82ea627,mSideStepInputReqAcceptFrm
d82f5c3b,mSpeedH
d83288a1,Walk_In
d8353439,mGuideSpeedMinCharge_Special
d8381cac,JumpShoot_Glng00_St
d83947e9,mShotIntervalTarget4
d83b51b9,side1_R_0101
d83b51b9,side1_R_0101_Rotate
d83f5374,mBattleStartDemo_ContinueFadeIn
d849a79b,mSpout_Span_Second
d84d59a5,mBurst_Landing_Height
d85ef49a,FesMove
d8647bb3,mFirstGroupBulletFirstInitSpeedBase
d86c24dd,mPillarRotateDegInInkBar
d86e9d78,backA2_0103
d86e9d78,backA2_0103_AnimReduce
d871c5ad,nw4f_root
d871c5ad,nw4f_root_Translate
d8730d42,mBombLaunchs
d87adda9,mRotFootFrame
d8818b46,mDrillRollMaxSpeed
d8859fb3,Wait_Twins
d890c0ef,CrowdPhysicalParam
d89527b4,AttackL0_Helmet
d89a1d7d,mThirdGroupBurst_Damage_Middle
d8a92ae4,mAttackPaintRadius
d8af69df,mPlayerServiceAnimBlendFrameArray
d8ba0b1e,Hair00_05_Wait_Shop_Change_Hed_F
d8bd51c5,Hair02_01_StaffRoll_ServiceWaitAll00
d8c6b2,mSplashDamageOutside_MWPUG_Max
d8c9d3b8,mSpecularIntens
d8ca07e8,ComeOff_Transceiver
d8cc1cb0,mChanceStopRollAngle
d8db3cfe,FieldEnvSetSunny
d8fefe90,mBurstRadiusBravo
d90de494,mLightIntens
d916faef,mSpeedMinDist
d91c993d,mDefeatBossDistance
d924c7ff,mBombCoreCrossPaintRayRadius
d9257bbc,PV_Walk
d92d8c51,mCanons[2]
d941462,mColSizeWeak
d942ba19,mAttackArea_Height
d94415ab,mSwingDownComboEdFrameOnLast
d95a4398,mHide_SpeedChase
d95fd2f3,mBurst_SplashAroundFuzzyRate_Cnt2
d9608dff,Jump_Grind_Glng
d961cd9c,Hair1_R_0201
d961cd9c,Hair1_R_0201_Translate
d96747a8,front1_0101
d96747a8,front1_0101_Rotate
d96c4997,Hair02_00_MsnDemo_Goal_Dummy
d96f50d3,mMsgHintNoPaint1TimerSec
d97d9283,Hair02_01_Wait_Plaza_Pitching
d97fab1e,amiiboPose_SittingVss_02_Glng
d98a62b2,mNextName
d98c6477,mFootPlayerColRadius
d99b932a,amiiboPose_SittingVss_00_Chrg
d9b3af9a,mChaseSpeed
d9ba3394,mCapsuleBuffer
d9befca5,FinalPull
d9c1c8e8,Hair02_00_Wait_Plaza_LookImportant_Insert
d9cd58f4,Damage_Glng
d9d2dcc5,mComboParams
d9d6b290,animInterp_Obj_PlazaTVK
d9dafc4a,mFrameVanishAuto
d9ef04b3,mStartPosBackOffsetLength
d9f9e09a,mSecondGroupBurst_PaintRRate_MWPUG_High
d9fbaf65,mApproachWaitRotateDegreeMax
da098633,mColZLength
da1fdf60,front_L_Scale
da1ffefb,mRollAngleDegMax
da276c39,sceneFadeOutSec
da2a4be0,mWaitLife
da3089d2,mSideStepUnrelaxFrmNoSquid2
da31ae28,mChargeEdFrame
da352937,mManualLodRadius
da3deca5,ChaseWait
da3e478f,mSplitAngleRange
da46704b,mWaitFrameBankable
da4a6753,Hair00_05_Win_Chrg_St
da511449,mStartRunFrame
da5c86d5,mHeightTable[2]
da60a211,Hair2_R
da60a211,Hair2_R_Translate
da61e8cb,SitDown
da645,mFirstGroupSplashPaintRadiusRate_MWPUG_Mid
da65b874,Hair02_01_amiiboPose
da709514,mEndingForceEndFrame
da70c928,RunSlow
da7a1e81,backA2_0103
da7a1e81,backA2_0103_Scale
da82bd2f,mTalkEdInterp
da87ba11,mFestStartRegion
da9e6f4,mBurst_WarnFrm
da9e8cd8,mMoveSpeedAcc
daab2167,mCupKnockBack
dab24715,mImpactToPlayerInterval
dab346a7,mSoundProperty0DurationFrame
dab5137e,mSecondGroupSplashBetween
dabb3d35,mSearchHideWallRadius
dabb9099,mLeanAngleDegMax
dac09bc7,Hair01_05_Sp_Start_SuperBall
dac60d2,mChaseEd_AirKd
dacb604f,mCollisionPlayerRadius
dad46f92,mAttackableHeightOut
dade2561,Attack_RllrBig
dae30fb6,mSideStepSlideMoveDistAir
dae80afe,mJump_KeepFrm
daebbd85,mDanceAnim[3]
daf7286,mSize
db00a725,mPatrolRotSpeed
db099f63,ThrowMiss_Umbrella
db0c4522,mNotInBattleReturnFrame
db11c12c,mSwingDownMiddleSplashDist
db261754,Demo_Sleep01
db26e7d6,mLand_MotionFrm
db2793d7,Hair2_R_0001
db2793d7,Hair2_R_0001_AnimReduce
db280b72,z_Hair_L_0004_Rotate
db2b86e5,mTargetDelay
db332081,mNotStayShowerButEscapeUnderBoss
db36a11a,mAfterStandUpWaitTime
db4bb314,mKp
db4ffcb4,mShockWaveCoreImpact
db526c8d,mSplash_D_WallDropPaintFallRadius
db53f7d1,Hair02_01_Lose_Chrg_St
db5c1b4,mFuwaWidth
db5ddf9b,z_Hair_R_0004_Scale
db702826,mLossLv2Num
db770cb9,mFaraway_AirKdXZ
db771ecd,mRotRateSink
db78bee8,mSplashMaxScaleHighest
db8577bc,Touched
db86b550,JumpShoot_Nrml00_St
db928061,mRotateFrame_Mission
db97ca6b,mAngleRangeAbs
db994a41,Pose_B_Loop
db996a17,Hair03_00_StaffRoll_ServiceWaitAll01
dbba5c72,mCycleSlideCycle
dbc3408f,mRollerHitImpactY
dbc36ed5,mLeapStampJumpSpeed
dbc94bc9,Hair02_01_Lose_Nrml
dbd1006,MoveVelRt_Human_ShotA_Low
dbd165e7,mSwingSmallPaint_StartFrame
dbd271d6,mFlyingHoheiMissileLaunchInterval
dbd9aeae,mKnockbackMaxSpeed
dbda0c3d,back5_0201
dbda0c3d,back5_0201_Scale
dbdc5cb3,mDynamicsSphereParams[9]
dbec0cfb,mIsSideMove
dbf1d4d,mSwingDownComboDist
dbf264a0,amiiboPose_SittingVss_02_Twns
dbf3cc5b,mSplashDegBias
dbf4fbc4,Sp_Start_BigLaser_Ed
dbff856d,Sp_Start_InkArmor
dc0300f,mEventMissile
dc066717,mCanDiveRate
dc110bea,mSplashNearFootMaxDistanceXZ
dc1cefd0,mAnimParamsBuffer[4]
dc20c211,Hair03_00_Reload_SprMissle
dc2b41a8,mSphereScaleEndDist
dc2d80a2,mSecondGroupSplashFirstDropRandomRateMax
dc2f2358,Test
dc3b82b0,mWallDrop_Detach_Impact
dc3dae27,mHover_Altitude
dc4321bd,mUseBombInDokanWarp
dc46f9b1,RetractCharger
dc58c188,animInterp_Lft_LastBossFloor90x15x90_Octa
dc61d86a,mBubbleTargetStartPlayerBubbleDist
dc667a20,Hair2_L_0002
dc667a20,Hair2_L_0002_Translate
dc76c86e,z_Hair_L_0005_Scale
dc934b37,SwingAroundEd
dc96a3c8,mHPBurst
dc984103,z_side_L_Rotate
dc9bfa08,mOceanOuterMeshVertWidth
dca4698a,FesExcited
dcaca73f,mColOffsetY_Holding
dcbff36c,mWallDropPaintTarget2FrameMin
dcc29c7,Hair03_00_TouchIC_Dash
dccc2899,mMoveSpeed_Charge
dcdf0590,mEnergyAbsorbFrm
dce14703,mMaterialName
dce2b8a0,mSumisoaePitchDownTime
dce42e17,mGndCol_KnockbackSpeed
dce7230,mSplash_A_WallDropPaintTarget2AlphaRate
dced0d63,mPunchAllowanceCoolDown
dcef1f6a,mBurst_Damage_Middle
dcf52693,mSecondGroupBulletFirstPaintFarR
dcf78d7e,mRareMainWeaponNameBuffer
dcfd4b0b,RunHold_Nrml
dcff0ef2,SakelienGolden
dd05b289,mCrossPaintRadiusHigh
dd06391b,Sqd_amiibo_Stretch
dd07d232,mBulletDrawRadiusInitRate
dd0be7c7,mBalloonOffsetJr
dd0dfef0,mSensorSphereRadius
dd1bad16,WaitGrindRightTurn_GHoko
dd222bb4,mShotNumOneTarget1
dd259048,mLastBoss1DemoSkipFade
dd270ce9,hair_Translate
dd282c5d,mBarrierBoundVelY
dd2f31bf,mScaleMoveReleaseFrame
dd348102,animInterp_Vehicle
dd39513a,mStampEdImpactColHeight
dd41379b,z_backC_0104_Translate
dd4161b6,WaitShoot_Rllr
dd4c64c1,Jet00_ToHuman
dd58dbc7,Hair02_00_Win_Twins
dd619814,mDamageReactionAmplitude
dd61acc8,BreakL
dd620e08,WaitSit
dd630928,mLaserLerpRateWithoutShot
dd642792,mPunchPattern[8]
dd6afeb4,mFly_RadiusColPlayer
dd6e4317,amiiboPose_SittingVss_02_Chrg
dd7012a2,EntryL
dd70e873,Hair02_01_Lose_Twins
dd7165f6,Jump_Grind_Chrg
dd8070d9,BreadAroundDemoPush
dd84f63f,mRepaintSpeed
dd88eb6,RushWalk
dd8a7b23,amiiboPose_SittingVss_00_Glng
dd8b10f2,mBreadOutExtraFrame
dd8c5ac1,mRadiusShotBulletSimplMin
dd9068b2,center4_0300
dd9068b2,center4_0300_Scale
dd909f73,mIsHitStopMuteki
dd97c7df,side1_R_0004
dd97c7df,side1_R_0004_Rotate
dda74289,Hair02_00_Shoot_Umbrella
ddac2fc7,mDropSplashPaintRadius
ddae7c46,mSquidShootShorteningFrame
ddbea014,TouchIC_Glng_Dash
ddc19344,mScaleBoneName
ddc871e1,m_dummy
ddc87722,Hair03_00_Wait_Shop_BBll_Change
ddcd82ce,side1_R_0004
ddcd82ce,side1_R_0004_Translate
ddd804fa,mSecondGroupBulletSecondAfterPaintFarR
dddcb0fd,Damage_Chrg
ddec0f00,mForceVelocity
ddeff3ac,mDailyRewardBuffer
de0009e8,TouchIC_Nrml_Dash
de0df5bf,mNear
de117570,mArmorTypeObjectDamageRate
de148a0a,mIntroduction_LostWeaponFade
de17ae1,mDropPitchMax
de1fc6a,mMapFoundDistance
de20303c,mThrowBurst_Radius_Far
de22c40a,mAttackShapeValidFrame
de22e3cc,mNiceAccept_AcceptFrm
de2b30e0,mPlayerSideJumpEndFix
de2d8928,mSmoothStopDistance
de3b23d4,mBangDownSmall_JumpGnd
de414192,mPlayerSquidSpeedMax
de4da6de,mBuildLerpRate
de53acba,mSpeedSearch
de5c4ade,mWrongCalcBringCloseRateNoMoveBullet
de7038e9,mVelGnd_DownRt
de7a48f,mUmbrellaColOffHeight
de7bd6c8,Hair02_00_GachiHokoDunk_Ed
de7c21de,nape3_0201
de7c21de,nape3_0201_Scale
de7cd131,mCanopyReflectBoundAddVel_SettingOcta_
de7fba8e,mRadiusShotBulletSimplMax
de8236d6,mFootPrintAnimBuffer[7]
de8fc227,SubRt_Effect_High
de901f77,mObjColCapsuleParams[4]
de911f41,mSpeedPatrol
de97ce13,mNice_TravelDistanceH
de9df147,mKnockbackStateTime
deb05e58,mAccel
deb48cd4,mSecondGroupGroundNrmBoundRate
deb5960b,mSpiralSplashMinSpanFrame
deba23b8,mFlyingHoheiMissileAftFrame
debed312,mScale_Max
debeea2b,FinalPush
dec7f156,mInvisibleHp
dec9269c,Jump_AquaBall00_Ed
dece14d6,mRise_NoDamageFrm
ded14e7e,mBendOffsetClampDistMax
ded27fac,mKColBindBone
ded5dbd,mCoopFirstGroupBurst_Damage_Far
ded7927a,mDefeatSpeed
dedb0de0,mPaintGauge_VelGnd_Preparing
dee799c5,mCanopyColRadius
deecc40f,back3_0201
deecc40f,back3_0201_Translate
deed0491,ServiceWaitPlayer
def04335,mOverview_PaintEmission7
df0325cb,mCol_OffsetY
df07b49d,amiiboPose_SittingVss_00_Twns
df118a35,mSecondGroupGroundAddSpeed
df138f62,Sp_Start_Tornado
df156590,Hair03_00_Wait_Shop_Nrml
df17381a,SakelienCupTwins
df207d2a,mQuickPillarPushSpeed
df30992c,mBaseInitSpeedY
df32cca2,amiiboPose_SittingVss_01_BBll
df3ca4c3,WaitHold_BigShot
df3d5c9f,mSwingAroundStFrameFromAB
df48a0ae,Hair02_00_Wait_Making04_St
df491f19,Wait_Plaza_Fes_Selfy
df4c1323,mWallDropPaintTarget2FrameMax
df5ce7b3,mAttackDamageRush
df5d9058,mSpeedSideMove
df5ff15e,SakelienBagmanLarge
df669114,mBurst_Damage_Near_Cnt1
df6efcb3,MoveVel_Human_BigWeapon
df6efcb3,MoveVel_Human_BigWeapon_High
df818f50,mRotHeadChaseFrame
df82996f,mBoostStepAirKd
df88073b,mInitVelRate_MWPUG_High
df8efdd1,mEyeCatchWait
df90d170,Jump01
df9235fe,mSpeedCoefReturn
df9e7312,scaler_top_0300_AnimReduce
dfa2aff1,None
dfa4eb1e,mIsResetLifeAtReturn
dfa5a32c,mCandidateBombScore
dfad3265,mDynamicsParamsBuffer[12]
dfb656fd,mWallNrmBoundRateVictoryLiftNormal
dfbac97d,amiiboPose_StandingVss_01_Nrml
dfbecb90,mFirstGroupBulletBoundPaintRadius
dfce37d5,mPitchAdjustLength
dfdae12d,Wait_Shop_BBll_Change
dfdc2a0,Hair02_01_Demo_Result_Selfy
dfdd265b,Hair03_00_Damage
dfde60ed,mSecondGroupSplashFirstDropRandomRateMin
dff75ae,mCoopDamage
dffb65e8,mEndWait
dffd0f99,Hair03_00_ToHumanStandby
e0097679,DuckerPlazaStartOctaParams
e00db5d9,mSplash_C_InitAddDegXBase
e00e132b,mRadiusCheckCanopy
e0237972,mSecondGroupAfterWallCrossBoundRateOffset
e02804cf,nape1_0200_AnimReduce
e028dc78,animInterp_Lft_OctaPiller8P60x180x60_Octa
e02ce93f,Rolling_Twins_Dual_Ed
e02e859f,mSplash_B_WallDropPaintTarget0FrameMin
e02e8ae4,side_R_Scale
e03e0a00,TransformToSword
e03fa180,mLength
e0404553,mAmbushSearchViewAngle
e04974b0,JumpShoot_Glng00_Downpour_St
e05a3672,mActionBuffer[4]
e0619489,mBulletPaintRadius
e0652466,mBomb_KnockBackRadius_FullCharge
e0724796,mEnemySensorSquidVisibility
e075efcd,CloudLightingParam
e077a12d,Hair02_00_amiiboPose_SittingVss_00_Rllr
e083709f,mEnemyWeaponParabolaParams
e0839779,Hair02_00_Demo_WakeUp01
e086a2e0,mChaseDegreeHorizonMinA
e08cf162,animInterp_Obj_PlazaAutoDoorA
e08d8efe,mAnim
e0937c72,mdamagable_dummy
e096ef15,MoveVelRt_Human_ShotG
e0a6c816,mRotForwardDistance
e0aea6c4,ParasiteB_random
e0bfaaf6,mCautionRoundSpeed
e0c3c95c,mSwingFieldCollisionRadius
e0cccacd,DuckerCoconutShotParams
e0d14804,mHeightCenter
e0d516f9,animUpdateRate_Enm_OctLeg
e0dd5924,mReturnPosOffsetY
e0ddd019,mSplash_B_WallDropPaintTarget1Frame
e0de52be,mPaintFarDiffusionRadius
e0e63e2a,mNormal
e0e79ac2,mDamageTime
e0eac924,mActionBuffer[17]
e0fc57be,mFirstGroupBulletDamageRateBias
e0fcde9,Hair02_01_Wait_Making02_St
e106163f,mScale
e107336d,mBlinkLifeRate
e1079f16,mBurst_Radius_Far_SJ
e10a8ce0,Hair02_00_Lose_Nrml_St
e10edd6c,mSplash_C_WallDropPaintGroundRadius
e1163038,backB2_0103
e1163038,backB2_0103_AnimReduce
e11a13f2,mBoneName
e129aae,mDropPitchMin
e12d1892,mCoopFirstGroupBulletAfterDamageRateOffset
e13216df,mDontUseSideMoveDistance
e134ec7a,Hair00_05_Lose_Nrml_St
e139be5c,ConsumeRt_Sub_C_High
e13c111f,mLv4MiddleRailFrontDistance
e13cfa4d,mLv4OuterRailRadius
e143157,mPaintGauge_JumpGnd_Preparing
